name,artists,id,bpm,genre,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,mode,valence,href,uri
Bedouin Ska,Western Standard Time Ska Orchestra,2mQhjKTCuz12wo4giZL4AT,130.024,ska; ska jazz; traditional ska,11,0.119,0.756,0.648,0.947,0.0558,-8.944,0.0353,0,0.776,https://api.spotify.com/v1/tracks/2mQhjKTCuz12wo4giZL4AT,spotify:track:2mQhjKTCuz12wo4giZL4AT
Araña Ska,Inspector; Western Standard Time Ska Orchestra,4OFdbPtA1t57Ycj3c33KLk,135.006,ska; ska jazz; traditional ska,1,0.0219,0.701,0.736,0.247,0.0612,-6.379,0.0314,1,0.946,https://api.spotify.com/v1/tracks/4OFdbPtA1t57Ycj3c33KLk,spotify:track:4OFdbPtA1t57Ycj3c33KLk
Nostalgic Ska,Western Standard Time Ska Orchestra,3Ik6vWfm8RfXWEaPYREUTU,129.785,ska; ska jazz; traditional ska,8,0.218,0.665,0.689,0.0892,0.0417,-4.118,0.0333,1,0.89,https://api.spotify.com/v1/tracks/3Ik6vWfm8RfXWEaPYREUTU,spotify:track:3Ik6vWfm8RfXWEaPYREUTU
Tunnel Vision,Western Standard Time Ska Orchestra,17duwP5wXMtRoH5uFj4mlr,79.946,ska; ska jazz; traditional ska,8,0.351,0.731,0.597,0.798,0.182,-7.993,0.046,1,0.733,https://api.spotify.com/v1/tracks/17duwP5wXMtRoH5uFj4mlr,spotify:track:17duwP5wXMtRoH5uFj4mlr
Lon Chaney,Western Standard Time Ska Orchestra,3rXoZRKPkciwg5wlbwT6ze,117.52,ska; ska jazz; traditional ska,5,0.46,0.757,0.795,0.582,0.0545,-6.282,0.0487,0,0.803,https://api.spotify.com/v1/tracks/3rXoZRKPkciwg5wlbwT6ze,spotify:track:3rXoZRKPkciwg5wlbwT6ze
Fortified,Western Standard Time Ska Orchestra,6m0UuS1Ahypqe5JxKdzLKJ,74.922,ska; ska jazz; traditional ska,1,0.642,0.689,0.572,0.742,0.0856,-6.326,0.0952,0,0.942,https://api.spotify.com/v1/tracks/6m0UuS1Ahypqe5JxKdzLKJ,spotify:track:6m0UuS1Ahypqe5JxKdzLKJ
Love and Affection,Western Standard Time Ska Orchestra,56N0hi6bmzEpxLg2FQtZI9,126.622,ska; ska jazz; traditional ska,7,0.521,0.688,0.772,4.53e-06,0.0634,-5.946,0.0364,0,0.967,https://api.spotify.com/v1/tracks/56N0hi6bmzEpxLg2FQtZI9,spotify:track:56N0hi6bmzEpxLg2FQtZI9
Monkey Ska,Western Standard Time Ska Orchestra,348yPAjLRmeapknjOYT7tx,128.639,ska; ska jazz; traditional ska,11,0.705,0.911,0.759,8.11e-05,0.0485,-7.509,0.146,1,0.978,https://api.spotify.com/v1/tracks/348yPAjLRmeapknjOYT7tx,spotify:track:348yPAjLRmeapknjOYT7tx
All of Me,Western Standard Time Ska Orchestra,1ZjfCoEc1z7C2mnCoeXgdP,127.829,ska; ska jazz; traditional ska,0,0.55,0.632,0.787,0.00381,0.378,-7.311,0.0334,0,0.965,https://api.spotify.com/v1/tracks/1ZjfCoEc1z7C2mnCoeXgdP,spotify:track:1ZjfCoEc1z7C2mnCoeXgdP
Dick Tracy,Western Standard Time Ska Orchestra,2gwTWF9Nqiv5cNm7C30sje,129.217,ska; ska jazz; traditional ska,3,0.537,0.664,0.744,0.644,0.197,-5.02,0.0348,0,0.961,https://api.spotify.com/v1/tracks/2gwTWF9Nqiv5cNm7C30sje,spotify:track:2gwTWF9Nqiv5cNm7C30sje
Odota,Aikakone,0nNN91s3nrXcQoSA28tJUc,140.039,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,0,0.0597,0.655,0.824,0.000241,0.131,-6.364,0.0573,1,0.539,https://api.spotify.com/v1/tracks/0nNN91s3nrXcQoSA28tJUc,spotify:track:0nNN91s3nrXcQoSA28tJUc
Lupaan,Aikakone,3pdgHfRK2DigtZOtmktyi2,121.968,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,9,0.0222,0.763,0.838,0.000289,0.382,-6.515,0.0516,1,0.897,https://api.spotify.com/v1/tracks/3pdgHfRK2DigtZOtmktyi2,spotify:track:3pdgHfRK2DigtZOtmktyi2
Odota (feat. Juno),Aikakone; Juno,38lknictgsxIHKBK3Amw0g,129.974,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,0,0.0332,0.707,0.709,0.0,0.37,-6.506,0.0932,1,0.57,https://api.spotify.com/v1/tracks/38lknictgsxIHKBK3Amw0g,spotify:track:38lknictgsxIHKBK3Amw0g
Nti Groove,Aikakone,4WAkWYWwbG2gyinrpYXDxv,127.079,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,0,0.306,0.68,0.918,0.000284,0.879,-4.953,0.039,0,0.7,https://api.spotify.com/v1/tracks/4WAkWYWwbG2gyinrpYXDxv,spotify:track:4WAkWYWwbG2gyinrpYXDxv
Keltainen,Aikakone,2k7mc3rn44dsNoMldpy3bt,84.989,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,8,0.173,0.521,0.696,5.48e-06,0.162,-5.317,0.026,1,0.399,https://api.spotify.com/v1/tracks/2k7mc3rn44dsNoMldpy3bt,spotify:track:2k7mc3rn44dsNoMldpy3bt
Anna mun bailaa,Aikakone,2ECozdUdy1mzlzTNVohIhT,135.973,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,6,0.000244,0.585,0.944,0.546,0.15,-4.289,0.0376,1,0.664,https://api.spotify.com/v1/tracks/2ECozdUdy1mzlzTNVohIhT,spotify:track:2ECozdUdy1mzlzTNVohIhT
Helposti rikkoutuvaa,Yksi Totuus; Aikakone,1Wu002EOs4QHAID4qRLZXB,133.977,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,10,0.031,0.604,0.832,0.0,0.7,-5.918,0.0423,1,0.527,https://api.spotify.com/v1/tracks/1Wu002EOs4QHAID4qRLZXB,spotify:track:1Wu002EOs4QHAID4qRLZXB
Tähtikaaren taa,Aikakone,5unStHIcGrGvY0OWePWL0S,136.172,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,11,0.191,0.542,0.977,0.0,0.184,-5.017,0.306,1,0.397,https://api.spotify.com/v1/tracks/5unStHIcGrGvY0OWePWL0S,spotify:track:5unStHIcGrGvY0OWePWL0S
Alla vaahterapuun,Aikakone,2I16Rq0C1PbBfMvYAZ33rP,105.874,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,9,0.124,0.672,0.831,0.000207,0.41,-7.849,0.0448,0,0.555,https://api.spotify.com/v1/tracks/2I16Rq0C1PbBfMvYAZ33rP,spotify:track:2I16Rq0C1PbBfMvYAZ33rP
Magiaa,Aikakone,6ay64qmCUHHoBKQZrrOUyH,141.014,classic iskelma; finnish dance pop; finnish pop; iskelma; suomi rock,4,0.0148,0.634,0.976,9.72e-05,0.177,-5.373,0.0641,0,0.825,https://api.spotify.com/v1/tracks/6ay64qmCUHHoBKQZrrOUyH,spotify:track:6ay64qmCUHHoBKQZrrOUyH
Sweater Weather,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,124.053,modern alternative rock; modern rock; pop,10,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,1,0.398,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
Softcore,The Neighbourhood,2K7xn816oNHJZ0aVqdQsha,93.986,modern alternative rock; modern rock; pop,9,0.0484,0.575,0.568,0.000417,0.286,-5.509,0.03,0,0.37,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha
Daddy Issues,The Neighbourhood,5E30LdtzQTGqRvNd7l6kG5,85.012,modern alternative rock; modern rock; pop,10,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,1,0.337,https://api.spotify.com/v1/tracks/5E30LdtzQTGqRvNd7l6kG5,spotify:track:5E30LdtzQTGqRvNd7l6kG5
You Get Me So High,The Neighbourhood,7zwn1eykZtZ5LODrf7c0tS,88.036,modern alternative rock; modern rock; pop,7,0.186,0.551,0.881,0.0791,0.152,-6.099,0.0542,0,0.387,https://api.spotify.com/v1/tracks/7zwn1eykZtZ5LODrf7c0tS,spotify:track:7zwn1eykZtZ5LODrf7c0tS
Reflections,The Neighbourhood,2xql0pid3EUwW38AsywxhV,113.983,modern alternative rock; modern rock; pop,11,0.114,0.648,0.594,0.0462,0.116,-7.027,0.0293,0,0.544,https://api.spotify.com/v1/tracks/2xql0pid3EUwW38AsywxhV,spotify:track:2xql0pid3EUwW38AsywxhV
Pretty Boy,The Neighbourhood,7IL8PSVwLOJxqYne6azxQv,154.902,modern alternative rock; modern rock; pop,6,0.208,0.578,0.386,0.0453,0.307,-11.464,0.0278,1,0.569,https://api.spotify.com/v1/tracks/7IL8PSVwLOJxqYne6azxQv,spotify:track:7IL8PSVwLOJxqYne6azxQv
Afraid,The Neighbourhood,7brQHA2CgQpcMBiOlfiXYb,83.996,modern alternative rock; modern rock; pop,6,0.00892,0.464,0.701,0.309,0.335,-5.693,0.0411,0,0.356,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,spotify:track:7brQHA2CgQpcMBiOlfiXYb
The Beach,The Neighbourhood,2u0CelO5c81XS7z3dGpHbS,135.739,modern alternative rock; modern rock; pop,2,0.131,0.245,0.64,8.11e-06,0.0766,-7.426,0.0608,0,0.105,https://api.spotify.com/v1/tracks/2u0CelO5c81XS7z3dGpHbS,spotify:track:2u0CelO5c81XS7z3dGpHbS
Cry Baby,The Neighbourhood,0EfsDEYaSjGYd66Pr881nq,108.033,modern alternative rock; modern rock; pop,4,0.00269,0.581,0.656,2.78e-06,0.101,-4.891,0.0294,0,0.338,https://api.spotify.com/v1/tracks/0EfsDEYaSjGYd66Pr881nq,spotify:track:0EfsDEYaSjGYd66Pr881nq
Nervous,The Neighbourhood,113xf7t4qNM7038YJvauik,119.837,modern alternative rock; modern rock; pop,0,0.0213,0.589,0.614,0.165,0.31,-7.528,0.0426,0,0.318,https://api.spotify.com/v1/tracks/113xf7t4qNM7038YJvauik,spotify:track:113xf7t4qNM7038YJvauik
Devil And The Sea,St. John Green,47p2NnvtB2xG9MhTcQpcs0,134.86,classic psychedelic rock; freakbeat; psychedelic rock,3,0.356,0.515,0.376,2.78e-06,0.37,-12.562,0.0339,1,0.734,https://api.spotify.com/v1/tracks/47p2NnvtB2xG9MhTcQpcs0,spotify:track:47p2NnvtB2xG9MhTcQpcs0
Spirit Of Now,St. John Green,14mPc2cUrhmX1CTRzxK7Uh,147.14,classic psychedelic rock; freakbeat; psychedelic rock,6,0.262,0.476,0.528,0.17,0.278,-11.386,0.0312,0,0.96,https://api.spotify.com/v1/tracks/14mPc2cUrhmX1CTRzxK7Uh,spotify:track:14mPc2cUrhmX1CTRzxK7Uh
Canyon Women,St. John Green,19IlRJ3P00Rmd8x9v48Jbt,73.499,classic psychedelic rock; freakbeat; psychedelic rock,0,0.568,0.564,0.443,0.0,0.0848,-13.115,0.0704,1,0.55,https://api.spotify.com/v1/tracks/19IlRJ3P00Rmd8x9v48Jbt,spotify:track:19IlRJ3P00Rmd8x9v48Jbt
St. John Green,St. John Green,1R8DbXhjOtRiL3VQoGvmWQ,86.992,classic psychedelic rock; freakbeat; psychedelic rock,0,0.345,0.442,0.451,0.0,0.36,-10.129,0.0281,1,0.464,https://api.spotify.com/v1/tracks/1R8DbXhjOtRiL3VQoGvmWQ,spotify:track:1R8DbXhjOtRiL3VQoGvmWQ
Goddess Of Death,St. John Green,06G9FiA7o12bie7egclK85,93.565,classic psychedelic rock; freakbeat; psychedelic rock,8,0.472,0.271,0.331,0.000187,0.123,-11.745,0.0327,1,0.325,https://api.spotify.com/v1/tracks/06G9FiA7o12bie7egclK85,spotify:track:06G9FiA7o12bie7egclK85
Messages From The Dead,St. John Green,6qvY9dHZwvmF1py7Jc0Y6c,130.924,classic psychedelic rock; freakbeat; psychedelic rock,0,0.00603,0.299,0.88,0.0121,0.286,-8.83,0.118,1,0.261,https://api.spotify.com/v1/tracks/6qvY9dHZwvmF1py7Jc0Y6c,spotify:track:6qvY9dHZwvmF1py7Jc0Y6c
Do You Believe?,St. John Green,5MbagbasPYfAsTTkQacMqP,185.595,classic psychedelic rock; freakbeat; psychedelic rock,0,0.226,0.223,0.648,0.828,0.0973,-10.76,0.0559,0,0.875,https://api.spotify.com/v1/tracks/5MbagbasPYfAsTTkQacMqP,spotify:track:5MbagbasPYfAsTTkQacMqP
7th Generation Mutation,St. John Green,3wyfg0fuYQv0eOAHb5kIRH,120.492,classic psychedelic rock; freakbeat; psychedelic rock,7,0.371,0.36,0.52,0.486,0.105,-12.785,0.112,0,0.427,https://api.spotify.com/v1/tracks/3wyfg0fuYQv0eOAHb5kIRH,spotify:track:3wyfg0fuYQv0eOAHb5kIRH
Shivers Of Pleasure,St. John Green,0kSJR0QnyH8Fekvhq9c1rG,94.565,classic psychedelic rock; freakbeat; psychedelic rock,8,0.841,0.578,0.502,0.0,0.114,-13.02,0.0681,1,0.667,https://api.spotify.com/v1/tracks/0kSJR0QnyH8Fekvhq9c1rG,spotify:track:0kSJR0QnyH8Fekvhq9c1rG
Help Me Close The Door,St. John Green,5glvf7NaXrurZ6BRWWIrf6,90.243,classic psychedelic rock; freakbeat; psychedelic rock,1,0.831,0.505,0.466,0.000237,0.139,-14.447,0.0393,1,0.825,https://api.spotify.com/v1/tracks/5glvf7NaXrurZ6BRWWIrf6,spotify:track:5glvf7NaXrurZ6BRWWIrf6
Young Folks,Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,138.185,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,0,0.0164,0.699,0.812,0.000763,0.105,-6.005,0.0377,1,0.662,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj
Second Chance,Peter Bjorn and John,4AZKXQ82fPWIrVU96lqlNH,132.763,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,7,0.0179,0.595,0.968,0.00333,0.0962,-1.551,0.0871,1,0.78,https://api.spotify.com/v1/tracks/4AZKXQ82fPWIrVU96lqlNH,spotify:track:4AZKXQ82fPWIrVU96lqlNH
Amsterdam,Peter Bjorn and John,4xj5OL6pyQTOsDRewbO5zv,96.911,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,11,0.135,0.678,0.835,0.000977,0.657,-4.283,0.0505,0,0.776,https://api.spotify.com/v1/tracks/4xj5OL6pyQTOsDRewbO5zv,spotify:track:4xj5OL6pyQTOsDRewbO5zv
The Chills,Peter Bjorn and John,6KF8tgwtvx29hM2RxqHoqP,90.367,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,3,0.103,0.627,0.878,0.354,0.32,-7.117,0.0463,1,0.716,https://api.spotify.com/v1/tracks/6KF8tgwtvx29hM2RxqHoqP,spotify:track:6KF8tgwtvx29hM2RxqHoqP
Up Against The Wall,Peter Bjorn and John,5mDhD2P7Gv8Y6PjhsYHocx,137.739,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,2,0.128,0.664,0.68,0.107,0.117,-7.357,0.0272,1,0.567,https://api.spotify.com/v1/tracks/5mDhD2P7Gv8Y6PjhsYHocx,spotify:track:5mDhD2P7Gv8Y6PjhsYHocx
Objects Of My Affection,Peter Bjorn and John,4uPR4wRw419VH5TasUr9Cg,108.062,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,9,6.43e-05,0.473,0.915,0.152,0.23,-6.725,0.0561,1,0.324,https://api.spotify.com/v1/tracks/4uPR4wRw419VH5TasUr9Cg,spotify:track:4uPR4wRw419VH5TasUr9Cg
Breakin' Point,Peter Bjorn and John,6MUvIEmTMqE8Y4j1AuMghr,90.989,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,11,0.0011,0.614,0.774,0.0433,0.0899,-5.419,0.0436,0,0.461,https://api.spotify.com/v1/tracks/6MUvIEmTMqE8Y4j1AuMghr,spotify:track:6MUvIEmTMqE8Y4j1AuMghr
Every Other Night,Peter Bjorn and John,7cWsq2ur8HFpUNRsBhElYJ,80.175,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,6,0.0375,0.529,0.929,0.0112,0.115,-4.359,0.0615,0,0.768,https://api.spotify.com/v1/tracks/7cWsq2ur8HFpUNRsBhElYJ,spotify:track:7cWsq2ur8HFpUNRsBhElYJ
Gut Feeling,Peter Bjorn and John,6VneT1E7jmgg8L6eBFH92h,131.988,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,7,0.115,0.609,0.804,2.35e-06,0.503,-4.137,0.042,1,0.633,https://api.spotify.com/v1/tracks/6VneT1E7jmgg8L6eBFH92h,spotify:track:6VneT1E7jmgg8L6eBFH92h
Let's Call It Off,Peter Bjorn and John,6H1r7Cm6LBw3MnxM95IVD5,128.223,alternative dance; baroque pop; dance-punk; indie rock; modern rock; new rave; swedish alternative rock; swedish indie pop,9,0.188,0.753,0.807,0.00834,0.482,-5.669,0.0726,1,0.791,https://api.spotify.com/v1/tracks/6H1r7Cm6LBw3MnxM95IVD5,spotify:track:6H1r7Cm6LBw3MnxM95IVD5
Lush Life,Zara Larsson,1rIKgCH4H52lrvDcz50hS8,98.023,pop; scandipop; swedish electropop; swedish pop,7,0.132,0.694,0.712,0.0,0.211,-3.923,0.046,0,0.799,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,spotify:track:1rIKgCH4H52lrvDcz50hS8
Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,72gv4zhNvRVdQA0eOenCal,122.956,pop; scandipop; swedish electropop; swedish pop,0,0.239,0.715,0.605,1.41e-05,0.189,-5.128,0.0428,0,0.454,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal
Words (feat. Zara Larsson),Alesso; Zara Larsson,1bgKMxPQU7JIZEhNsM1vFs,124.026,pop; scandipop; swedish electropop; swedish pop,10,0.0245,0.739,0.586,0.000252,0.308,-5.079,0.0472,0,0.444,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs
On My Love,Zara Larsson; David Guetta,6WrwKvip8DCxbcs4LXsYwT,123.031,pop; scandipop; swedish electropop; swedish pop,10,0.0749,0.495,0.69,0.00289,0.0677,-4.99,0.0444,0,0.298,https://api.spotify.com/v1/tracks/6WrwKvip8DCxbcs4LXsYwT,spotify:track:6WrwKvip8DCxbcs4LXsYwT
Never Forget You,Zara Larsson; MNEK,6hmhG1b4LEyNuashVvuIAo,146.005,pop; scandipop; swedish electropop; swedish pop,11,0.00315,0.583,0.732,9.57e-06,0.269,-5.729,0.0459,0,0.277,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,spotify:track:6hmhG1b4LEyNuashVvuIAo
Can't Tame Her,Zara Larsson,0b8MRnjacbgVQlvLcg8JGQ,182.027,pop; scandipop; swedish electropop; swedish pop,6,0.00717,0.575,0.914,0.000161,0.0973,-3.201,0.14,0,0.546,https://api.spotify.com/v1/tracks/0b8MRnjacbgVQlvLcg8JGQ,spotify:track:0b8MRnjacbgVQlvLcg8JGQ
Ain't My Fault,Zara Larsson,0ADG9OgdVTL7fgREP75BrZ,141.163,pop; scandipop; swedish electropop; swedish pop,6,0.00778,0.578,0.782,0.0,0.286,-4.825,0.0295,0,0.355,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,spotify:track:0ADG9OgdVTL7fgREP75BrZ
You Love Who You Love,Zara Larsson,5Uom0F46SsPyBQSWdZUCRB,128.047,pop; scandipop; swedish electropop; swedish pop,6,0.0243,0.778,0.713,3.58e-05,0.0523,-3.929,0.0624,1,0.446,https://api.spotify.com/v1/tracks/5Uom0F46SsPyBQSWdZUCRB,spotify:track:5Uom0F46SsPyBQSWdZUCRB
Ruin My Life,Zara Larsson,4nyY8oVjbX2d4qzlpiVM5n,124.985,pop; scandipop; swedish electropop; swedish pop,11,0.43,0.608,0.71,0.0,0.0903,-4.998,0.0636,1,0.613,https://api.spotify.com/v1/tracks/4nyY8oVjbX2d4qzlpiVM5n,spotify:track:4nyY8oVjbX2d4qzlpiVM5n
Memory Lane,Zara Larsson,7hHrs2q5c5rtzHLJ2DKHTT,95.902,pop; scandipop; swedish electropop; swedish pop,6,0.489,0.64,0.66,0.000516,0.142,-4.732,0.0615,1,0.534,https://api.spotify.com/v1/tracks/7hHrs2q5c5rtzHLJ2DKHTT,spotify:track:7hHrs2q5c5rtzHLJ2DKHTT
JRMNT,Javier Arce; Vrdnyn,20oGRqL0WNr4GJMGC2uM4A,122.077,indie tico,11,0.148,0.699,0.746,0.0391,0.143,-8.588,0.0714,0,0.618,https://api.spotify.com/v1/tracks/20oGRqL0WNr4GJMGC2uM4A,spotify:track:20oGRqL0WNr4GJMGC2uM4A
MI ÁNGEL,Javier Arce; Mica Sotera,4XbBw1wkTHK6NRshu4qa69,121.964,indie tico,0,0.186,0.679,0.608,0.00729,0.383,-9.006,0.16,1,0.563,https://api.spotify.com/v1/tracks/4XbBw1wkTHK6NRshu4qa69,spotify:track:4XbBw1wkTHK6NRshu4qa69
Clavel,Javier Arce; weird inside,6qo1Ejh1bDAMfDfu6fgCfN,78.765,indie tico,6,0.136,0.329,0.678,0.0069,0.0668,-4.681,0.0933,0,0.362,https://api.spotify.com/v1/tracks/6qo1Ejh1bDAMfDfu6fgCfN,spotify:track:6qo1Ejh1bDAMfDfu6fgCfN
Onces,Javier Arce,6C2F1doilyIkpLbpXIEQOi,192.017,indie tico,4,0.165,0.357,0.747,0.0208,0.176,-7.145,0.0742,0,0.115,https://api.spotify.com/v1/tracks/6C2F1doilyIkpLbpXIEQOi,spotify:track:6C2F1doilyIkpLbpXIEQOi
Vuelo por la Pampa,Javier Arce; Lagartijeando,1SJ9disGs8DvWFMxQ0hAY2,93.962,indie tico,2,0.17,0.519,0.726,0.351,0.379,-6.791,0.038,1,0.305,https://api.spotify.com/v1/tracks/1SJ9disGs8DvWFMxQ0hAY2,spotify:track:1SJ9disGs8DvWFMxQ0hAY2
Quise Fuego,Javier Arce,7wCNY6aJ7PxVpoAWQG1GRQ,74.988,indie tico,8,0.00161,0.468,0.636,0.0361,0.197,-7.271,0.0295,0,0.404,https://api.spotify.com/v1/tracks/7wCNY6aJ7PxVpoAWQG1GRQ,spotify:track:7wCNY6aJ7PxVpoAWQG1GRQ
Beibi,Javier Arce; Fármacos,1zfRaWfVkSiHlcofvDse8G,111.957,indie tico,1,0.315,0.557,0.506,0.0013,0.147,-9.765,0.0381,0,0.0503,https://api.spotify.com/v1/tracks/1zfRaWfVkSiHlcofvDse8G,spotify:track:1zfRaWfVkSiHlcofvDse8G
Vuelo por la Pampa - El Remolón Remix,Javier Arce; Lagartijeando; El Remolón,7iWtdeDO9whFgdZSzlnLQl,93.976,indie tico,2,0.0328,0.722,0.508,0.138,0.113,-7.708,0.0476,1,0.623,https://api.spotify.com/v1/tracks/7iWtdeDO9whFgdZSzlnLQl,spotify:track:7iWtdeDO9whFgdZSzlnLQl
Surah Al Fatihah,مشاري بن راشد العفاسي,7KCZyshen7PIjXPum5gknQ,84.298,islamic recitation; quran,0,0.931,0.303,0.145,0.0,0.192,-11.782,0.0375,0,0.525,https://api.spotify.com/v1/tracks/7KCZyshen7PIjXPum5gknQ,spotify:track:7KCZyshen7PIjXPum5gknQ
أيا من يدعي الفهم,مشاري بن راشد العفاسي,5oayRbNxGsXfgBNZ6ab3n1,148.117,islamic recitation; quran,11,0.848,0.6,0.234,0.0,0.101,-9.322,0.174,0,0.606,https://api.spotify.com/v1/tracks/5oayRbNxGsXfgBNZ6ab3n1,spotify:track:5oayRbNxGsXfgBNZ6ab3n1
Surah Al Falaq,مشاري بن راشد العفاسي,1WXItos8u54345pok0Zub7,85.841,islamic recitation; quran,1,0.93,0.531,0.214,0.0,0.171,-10.446,0.0283,0,0.841,https://api.spotify.com/v1/tracks/1WXItos8u54345pok0Zub7,spotify:track:1WXItos8u54345pok0Zub7
رمضان زين الشهور,مشاري بن راشد العفاسي,5HWHIXi4HmQ24AngD4Pwhs,115.671,islamic recitation; quran,5,0.878,0.36,0.0769,0.115,0.149,-20.088,0.0372,1,0.382,https://api.spotify.com/v1/tracks/5HWHIXi4HmQ24AngD4Pwhs,spotify:track:5HWHIXi4HmQ24AngD4Pwhs
المصطفى,مشاري بن راشد العفاسي,6iHXsCGRFLOTu6gse4aYtZ,172.462,islamic recitation; quran,8,0.874,0.319,0.288,0.0,0.186,-8.348,0.0344,0,0.452,https://api.spotify.com/v1/tracks/6iHXsCGRFLOTu6gse4aYtZ,spotify:track:6iHXsCGRFLOTu6gse4aYtZ
غردي يا روح,مشاري بن راشد العفاسي,1VcE0gCvcc5FWR6Wh8riLK,110.603,islamic recitation; quran,1,0.837,0.564,0.322,0.0,0.23,-7.707,0.0353,0,0.616,https://api.spotify.com/v1/tracks/1VcE0gCvcc5FWR6Wh8riLK,spotify:track:1VcE0gCvcc5FWR6Wh8riLK
سورة الفلق,مشاري بن راشد العفاسي,1hBwUj5JwawIhtn2ws7Rx6,130.861,islamic recitation; quran,10,0.865,0.538,0.234,0.0,0.301,-11.735,0.0504,0,0.75,https://api.spotify.com/v1/tracks/1hBwUj5JwawIhtn2ws7Rx6,spotify:track:1hBwUj5JwawIhtn2ws7Rx6
آية الكرسي 1444هـ - 2022م,مشاري بن راشد العفاسي,50Bhrx8B0vXUOdWyIl14J7,91.198,islamic recitation; quran,11,0.949,0.34,0.167,0.0,0.149,-7.655,0.0331,1,0.37,https://api.spotify.com/v1/tracks/50Bhrx8B0vXUOdWyIl14J7,spotify:track:50Bhrx8B0vXUOdWyIl14J7
(جزء عم (سورة القارعة,مشاري بن راشد العفاسي,3gdCUFDOkckc4wAMIYY3m9,117.219,islamic recitation; quran,4,0.879,0.486,0.114,0.0,0.375,-10.918,0.046,1,0.313,https://api.spotify.com/v1/tracks/3gdCUFDOkckc4wAMIYY3m9,spotify:track:3gdCUFDOkckc4wAMIYY3m9
Free Yourself,Jessie Ware,7axM6HbfUTu3dXEIWOYcH1,119.001,british soul; electropop; neo soul; pop soul; uk pop,0,0.00283,0.692,0.913,6.49e-06,0.124,-4.51,0.0497,0,0.724,https://api.spotify.com/v1/tracks/7axM6HbfUTu3dXEIWOYcH1,spotify:track:7axM6HbfUTu3dXEIWOYcH1
Say You Love Me,Jessie Ware,71AATBHZGo82EnjZnG53Zx,173.73,british soul; electropop; neo soul; pop soul; uk pop,7,0.162,0.387,0.413,1.56e-05,0.262,-8.95,0.0559,1,0.249,https://api.spotify.com/v1/tracks/71AATBHZGo82EnjZnG53Zx,spotify:track:71AATBHZGo82EnjZnG53Zx
Lift You Up,Jessie Ware; Romy,4dUCnam5rLVdrQHYWEIx0e,125.0,british soul; electropop; neo soul; pop soul; uk pop,10,0.00333,0.698,0.918,1.65e-06,0.063,-4.216,0.0505,0,0.817,https://api.spotify.com/v1/tracks/4dUCnam5rLVdrQHYWEIx0e,spotify:track:4dUCnam5rLVdrQHYWEIx0e
